-0.05	0.028	0.327	0.19	0.251	0.089	0.02	0.333	0.285	0.409	-0.18	0.365	0.274	-0.27	0.122	0.205	0.204	0.248	0.267	0.344	-0.5	0.125
0.056	-0.03	0.026	0.193	0.31	0.297	0.347	0.452	0.425	0.176	-0.11	0.212	0.125	-0.34	0	0.25	0.185	0.029	0.455	0.51	-0.43	-0.15
0.416	0.453	-0.13	0.642	0.808	-0.15	-0.03	0.533	0.419	0.081	0.386	-0.31	-0.09	0.213	-0.23	0.103	0	-0.07	0.114	-0.11	1.185	0.279
-0.38	-0.41	-0.31	-0.49	-0.49	-0.39	-0.34	-0.26	-0.29	-0.43	-0.54	-0.03	-0.17	-0.22	-1.73	-0.45	-0.37	-0.46	-0.4	-0.35	-1.08	-0.74
-0.19	-0.2	-0.18	-0.39	-0.41	-0.17	-0.23	-0.47	-0.36	-0.3	-0.51	0.002	-0.06	-0.14	0	-0.13	-0.22	-0.23	-0.4	-0.3	0	-0.22
0.292	0.378	0.093	0.136	0.233	0.073	0.255	0.066	-0.27	0.006	-0.28	-0.24	-0.24	0.051	0	0.137	0.087	0.306	-0.25	-0.07	-1.11	0.058
-0.37	-0.37	-0.13	-0.44	-0.43	-0.37	-0.43	-0.59	-0.45	-0.26	-0.63	-0.44	-0.62	-0.54	0	-0.26	-0.38	-0.18	-0.41	-0.38	0.03	-0.47
-0.24	-0.29	-0.16	-0.33	-0.43	-0.29	-0.23	-0.12	-0.17	-0.06	-0.01	-0.11	0.168	0.084	0	-0.26	-0.44	-0.29	-0.29	-0.24	-0.61	-0.2
0.728	0.76	0.141	0.833	0.922	0.63	0.667	0.835	1.008	0.209	0.824	0.352	0.405	0.29	0	0.738	0.564	0.208	0.62	0.733	1.175	0.517
0.012	-0.08	0.012	0.007	-0.07	-0.13	0.025	0	0.037	0.095	0.48	0.078	-0.07	0.18	0	-0.05	-0.23	-0.13	-0.1	-0.04	-0.52	-0.01
-0.07	1.439	0	0.27	0.374	0.467	0.135	0	-0.4	0.161	-0.17	0	0	0	0	-0.34	0	0.209	0.926	-0.2	0	-0.13
-0.04	-0.04	-0.03	-0.03	-0.01	-0.13	-0.26	0	-0.24	-1.14	0.405	0	0	0.141	0	-0.3	-0.02	0.095	0.042	0.033	0	0
0.351	1.329	0	0.237	0.334	0.343	-0.01	0	0	0.208	0.69	0	0	0	0	-0.06	0	0	0	0	0	0.252
0.045	1.598	-0.29	-0.11	1.263	0	1.448	0.327	-0.21	0.185	1.087	0.417	0	0.081	0	0	0	-0.25	0	0.171	0	0.595
1.242	1.57	0	0	0.489	0.164	1.497	0	0	0	0.561	0	0	0	0	-0.06	0	0	0.061	0	0	0
0	1.521	0	1.756	2.001	0	0	0	-0.24	0	0	0	0	0.216	0	0.032	0.242	-0.47	0	0.184	0	-0.06
0.839	0.116	-2.37	0.441	0.487	0.738	0.255	0	0	-1.66	0.551	0	0	0	0	0	0	0.329	0.463	0	0	0.232
0	2.142	-1.89	0	0	0	0	0	-0.21	0	-0.67	0	0	0.031	0	0.166	-0.1	-0.44	0	0.603	0	-0.15
0.75	-0.02	-2.56	0.19	0.601	0.544	0.114	0	0.147	0	0.694	0	0	0	0	0.032	0.116	0.093	0.849	0	0	0.011
-0.37	-0.24	0.413	-0.2	1.298	1.423	1.269	0	-0.37	-1.88	0	0	0	0.183	0	-0.23	-0.21	0	-0.12	0.135	0	-0.18
-0.14	-0.06	-0.11	0.134	0.231	0.057	-0.11	0.215	0.109	0.058	0.507	0.874	0	-0.05	0	0.012	0.242	-0.18	0.59	0.1	-0.36	0.154
-0.31	1.463	-0.04	-0.1	-0.11	1.574	0	0	-0.17	-0.11	0	0	0	-0.02	0	-0.5	-0.31	-1.88	0.026	0.141	0	-0.12
0.171	0.273	0.345	0.512	0.432	0.171	0.319	0.53	0.404	0.416	0.198	-0.01	0	-0.06	0	0.095	0.341	0.221	0.328	0.04	0.183	-0.24
0.044	0.113	-0.09	-0.05	0.143	-0.06	-0.02	0	0.05	0	0.468	0	0	0.158	0	-0.26	0	0.083	0.124	-0.03	0	0.371
0.162	0.137	0	1.477	1.526	-0.06	1.242	0	0.076	0	0.812	0	0	0	0	0	0	0.049	-0.47	-0.23	-0.66	0
0	0.058	0	0	0	1.41	0.162	0	-0.24	0	0.017	1.581	0	0	0	0.243	0	0	0.081	-0.39	0	0
-0.11	0.115	0.239	0.312	0.321	0.158	0.108	0	-0.01	0	0.367	0	0	0	0	0	0	0	-0.22	-0.57	0	0
-0.14	-0.18	0.052	-0.09	-0.19	-0.02	-0.06	-0.08	-0.04	0.011	0.056	-0.4	-0.24	0.046	0	-0.02	0.058	0.05	-0.2	-0.03	0	0.184
0.078	0.091	0.058	0.674	0.739	0.348	0.3	0	0.135	0.283	0.537	0	0	0.347	0	0	-0.08	0.125	0.107	-0.35	0	0.381
0.478	0.452	0.329	0.472	0.668	0.548	0.712	0.823	0.775	0.618	0.932	0.524	0.672	0.575	-0.18	0.305	0.545	0.292	0.663	0.347	0.967	0.9
-0.32	-0.29	0	-0.23	-0.24	-0.52	-0.5	-0.3	0	0	-0.21	-0.08	-0.18	1.828	0	-0.64	-0.52	0.16	-0.39	-0.3	0	1.688
-0.19	0.025	0	-0.04	0	1.674	1.648	0	-0.08	0	0.1	0	0	0.468	0	0.086	0	0	0	-0.35	0	0
1.412	1.573	0.352	0.537	0	0	0.135	0	0.458	0	0.277	0	0	0.225	0	0	0.494	0.047	0.959	0.694	0	1.635
-0.33	-0.33	-0.07	-0.1	-0.15	-0.46	-0.42	-0.44	-0.47	-0.03	-0.05	-0.27	-0.36	0.045	0	-0.62	-0.66	-0.27	-0.42	-0.49	0	-0.1
0.491	0.657	0.164	0.902	0.722	0.525	0.54	0.658	0.468	0.263	0.69	0.625	0	0.359	0	0.095	0.068	0.155	0.45	0.3	0	0.497
-0.44	-0.54	-0.09	-0.3	-0.27	-0.37	-0.32	0	-0.1	-0.01	0.49	0	0	0.024	0	-0.32	-0.06	1.282	-0.19	0.211	0	0
1.296	0	-0.27	0	0.123	1.065	0.099	0	0	0	0	0	0	1.776	0	0.124	0	0	-0.05	0	0.267	0
-0.07	0.111	-1.82	0	-0.06	0.103	0.073	0	-0.29	1.358	0.362	0	0	0.315	0	0	0.195	0	0	-0.02	0	-0.46
-0.01	0.039	0	1.646	0	0.048	0.107	0	0	1.555	0	0	0	0	0	0.188	0	0	0.337	0	0.842	0
0.426	0.397	-0.1	0.501	0.359	0.35	0.43	0	0.518	0.228	1.044	0	0	0.282	0	0.101	0.033	-0.14	0	0.327	0	0.115
1.277	1.778	0	0	0	1.569	0	0	0	0	2.086	0	0	0	0	0	0	0	0.244	0	0	0
-0.18	0.151	0	-0.81	0.1	0.065	0.053	0	0	0	0	0	0	0	0	0	-0.09	0	0	-0.53	0	-0.93
-0.13	-0.08	-0.39	-0.19	-0.17	-0.1	-0.04	-0.13	-0.26	-0.33	-0.73	0.142	0	-0.55	0	-0.25	-0.14	-0.27	-0.17	-0.17	-0.26	-0.29
0.243	0.297	-0.22	-0.08	-0.13	0.032	0.126	-0.45	-0.46	-0.23	-0.77	-0.35	0	-0.19	0	-0.01	-0.06	-0.11	-0.47	-0.21	-0.15	-0.27
-0.21	-0.23	-0.34	-0.19	-0.18	-0.1	-0.1	-0.08	-0.23	-0.2	-0.5	0.339	0	-0.54	0	-0.2	-0.18	-0.19	-0.11	-0.27	-0.34	-0.17
-0.59	-0.59	-0.64	-0.89	-0.82	-0.6	-0.54	-0.91	-0.81	-0.55	-1.2	-0.58	-0.75	-0.99	0	-0.68	-0.57	-0.43	-0.87	-0.69	-0.68	-0.54
-0.04	0.017	-0.08	-0.02	-0.07	0.017	0.008	0.303	0.227	0.374	0.16	0.045	0	0.317	-0.41	-0.24	-0.05	-0.3	-0.08	-0.24	-0.52	-0.22
-0.35	-0.36	-0.19	-0.5	-0.34	-0.53	-0.45	-0.68	-0.62	-0.08	0.00058	0.066	-0.06	0.077	0	-0.87	-0.76	-0.22	-0.49	-0.67	0	0.05
-0.18	-0.21	-0.06	-0.21	-0.29	-0.04	-0.09	0.058	-0.05	-0.08	-0.41	0.05	0	0.008	0	0.117	-0.22	-0.01	-0.46	-0.37	-0.46	0.019
-1.11	-1.17	-0.67	-0.99	-1.11	-1.27	-1.22	-0.73	-0.46	-0.43	-0.07	-0.32	-0.45	0.161	0	-0.91	-1.04	-0.82	-0.74	-0.96	0	-0.04
0.065	0.08	0.138	0	0.232	0.094	0.176	0.47	0.2	0.401	0.537	0.106	0	0.32	0	-0.08	0.141	0.209	0.132	-0.19	0.229	0.192
0.01	0.046	0.261	-0.02	0.109	-0.24	-0.11	0.023	0.103	0	-0.12	0.136	0.01	0.062	0	-0.21	-0.01	0.024	0.043	-0.25	-0.05	0.171
-0.14	-0.15	0.043	0	-0.11	-0.13	-0.25	-0.29	-0.34	-0.13	0.309	-0.24	0	0.263	0	-0.29	-0.09	0	-0.24	-0.29	-0.31	0.162
-0.16	-0.01	-0.01	-0.06	-0.16	-0.26	-0.14	-0.52	-0.12	-0.1	0.316	0.144	0.206	0.437	0	-0.41	-0.34	-0.08	-0.26	-0.52	0.007	0.275
-0.04	0.011	-0.24	0.041	0.033	-0.07	-0.1	0.018	-0.13	0.374	1.25	0.669	0.766	0.915	0	-0.43	-0.04	0.105	-0.01	-0.22	1.093	0.485
0.206	0.264	-0.16	0.252	0.376	0.177	0.239	0.286	0.429	-0.07	0.31	0.395	0.152	0.045	-0.33	0.142	0.054	-0.22	0.341	0.19	0.502	0.174
-0.43	-0.32	-0.2	-0.26	-0.38	-0.15	-0.26	-0.01	-0.24	0.118	0.06	-0.02	0	-0.17	0	-0.52	-0.15	-0.2	-0.26	-0.5	0.426	-0.31
0.029	0.057	-0.06	0.081	0.091	-0.03	0.027	0.013	-0.14	-0.4	-0.27	0.11	-0.16	-0.29	0	-0.19	0.07	-0.16	-0.01	-0.33	0.277	-0.15
-0.15	-0.18	-0.36	-0.2	-0.16	1.333	-0.13	-0.21	-0.32	-0.36	-0.13	-0.02	-0.16	-0.16	0	-0.15	-0.21	-0.22	-0.31	-0.27	-0.23	-0.13
0.201	0.142	-0.32	0.319	0.129	0.189	0.198	0.072	0.14	-0.1	0.378	-0.13	-0.11	0.012	0	-0.24	-0.14	-0.38	-0.22	0.076	0.711	-0.16
-0.22	-0.35	-0.85	-0.32	-0.19	-0.26	-0.27	0.062	-0.58	-0.47	-1	0.183	0	-0.57	0	-0.19	-0.13	-0.37	0.057	0	-0.33	-0.18
-0.37	-0.36	-0.43	-0.06	-0.02	-0.55	-0.49	-0.37	-0.28	-0.16	0.091	-0.46	-0.51	-0.08	0	-0.69	-0.78	-0.47	-0.55	-0.44	0.362	0.094
-0.13	-0.15	-0.56	-0.43	-0.43	-0.58	-0.55	-0.51	-0.62	-0.25	-1.3	-0.37	-0.55	-1.18	0.331	0.095	0.138	0.165	-0.28	-0.21	0.622	0.264
-0.15	-0.14	-0.23	-0.18	-0.1	-0.09	-0.08	-0.12	-0.28	-0.13	-0.53	-0.08	0	-0.19	0	-0.21	-0.07	-0.96	-0.17	0.043	-0.3	-0.12
0.163	0.164	-0.32	-0.04	0.022	-0.13	-0.13	-0.13	-0.41	-0.51	-0.81	-0.22	0	-0.5	0	0.1	0.092	0.228	-0.02	0.037	0	-0.23
-0.07	0.021	-0.16	-0.11	-0.03	0.071	0.037	0	-0.14	-0.05	-0.28	0	0	-0.11	0	-0.19	-0.14	-0.24	-0.02	0.045	-0.36	-0.15
0.224	0.324	-0.11	0.309	0.322	0.274	0.289	0.262	0.35	-0.17	-0.38	0.223	0.012	-0.62	0.224	0.199	0.171	-0.07	0.199	0.237	-0.51	-0.21
0.067	0.122	-0.06	0.063	0.034	0.099	0.137	-0.07	-0.01	0.042	-0.5	-0.3	0	-0.06	0	0.221	0.14	0.068	-0.01	0.148	-0.19	-0.01
0.069	0.086	0.062	0.191	0.061	0.013	0.071	-0.09	0.066	0.084	0.098	-0.03	-0.02	0.261	0	-0.24	-0.13	0.045	-0.16	-0.08	0.384	0.131
-0.02	-0.08	-0.16	-0.12	0.11	-0.16	0.081	0	0.006	0.164	0	0	0	0.034	0	-0.37	-0.19	-1.11	0.169	0.171	0.002	-0.13
-0.07	-0.15	0	-0.07	-0.02	0.05	0.02	0	-0.1	-0.14	-0.11	0	0	0.016	0	-0.14	-0.34	-0.13	-0.09	-0.07	0.668	-0.32
0.014	-0.01	-0.19	0.001	0.098	-0.15	-0.04	0.064	0.243	-0.43	0.031	0.113	0.099	-1.02	0	-0.17	0	0	-0.05	0	0.292	-0.04
-0.09	-0.04	-0.11	0.035	0.022	-0.15	-0.24	-0.05	-0.2	-0.14	-0.35	-0.33	0	-0.33	-0.06	-0.07	0.069	-0.15	0	-0.21	-0.34	-0.57
0.392	0.304	0.076	0.246	0.345	0.156	0.217	0.041	0.478	-0.05	-0.28	-0.07	-0.03	-0.32	0	-0.06	0.149	0.176	0.178	0.124	-0.01	-0.53
-0.23	-0.21	-0.21	-0.3	-0.4	-0.01	-0.14	-0.07	-0.04	-0.48	-0.7	-0.36	0	-0.37	0	-0.11	-0.33	-0.21	-0.13	-0.58	-0.81	-0.42
0.071	0.064	0.134	-0.05	-0.08	0.072	0.147	0.065	0.209	0	-0.35	0.012	0.032	-0.01	0	0.013	0.179	0	0.069	-0.13	0	-0.03
0.452	0.477	0.299	0.422	0.505	0.576	0.662	0.096	0.03	0.476	0.997	0.517	0.66	0.657	0	0.064	0.32	0.458	-0.11	-0.09	1.081	0.977
-0.14	-0.01	0.039	-0.08	-0.15	-0.04	0.013	0.118	0.143	0.077	0.006	-0.03	0	-0.04	0	-0.13	0	0.028	0.042	0.131	0	0.093
0.809	0.043	0.028	0.028	-0.11	-0.16	-0.19	0	-0.45	-0.28	-0.08	0	0	-0.07	0	0	-0.28	0.391	0	-0.38	0	0.137
0.037	0.114	0.099	0.024	-0.04	0.029	0.079	0.163	-0.02	-1.89	-0.16	0.147	0	-0.16	0	-0.17	-0.2	0	0.021	0.202	-0.09	-0.19
-0.04	-0.03	0.03	-0.13	-0.1	-0.28	-0.33	-0.19	-0.33	-0.1	-0.16	0.091	0	0.072	0	-0.39	-0.22	0.378	-0.29	-0.28	0	-0.11
0.107	0.11	0.169	-0.1	-0.11	-0.17	-0.05	-0.17	-0.04	0.129	0.271	0.378	0.057	0.428	0	-0.04	0.082	-0.93	-0.29	-0.33	0	0.352
0.09	0.095	-0.16	0.221	0.238	0.146	0.007	0	-0.16	0.198	0.53	0	0	0.491	0	-0.15	0.005	0.153	0.382	0.08	1.152	0.53
-0.19	0.013	-0.96	0.095	0.09	0.113	0.148	0	0.072	0.072	0.497	0	0	0.045	0	-0.25	-0.14	0	0.075	0.219	0	-0.06
-0.19	-0.19	-0.3	0.024	-0.02	0.008	-0.16	-0.37	-0.16	-0.23	-0.02	-0.16	0	-0.14	0	-0.36	-0.44	-0.08	-0.15	-0.21	-0.06	0.107
-0.08	-0.06	-0.65	-0.44	-0.13	-0.05	0.052	0	-0.47	-0.66	-1.14	0	0	-0.51	0	-0.67	-0.43	-2.05	-0.29	-0.22	0	-1.59
-0.38	-0.34	-0.07	-0.37	-0.32	0.07	0.105	0.661	0.63	0.36	1.027	1.003	0.768	0.463	-0.17	0.08	-0.06	-0.04	0.185	0.302	0.712	0.542
0.045	0.056	0.119	0.252	0.165	0.168	0.213	0.574	0.466	0.499	0.496	0.594	0.385	0.506	0.033	0.316	0.132	0	0.412	0.368	0.928	0.247
-0.19	-0.2	-0.11	-0.05	0.083	-0.04	-0.14	0.137	-0.24	0.029	0.099	0.105	0	0.008	0	-0.26	-0.16	0	0.107	-0.05	1.232	0.173
0.073	0.262	-0.15	0.795	-0.06	0.077	0	0	0.011	0.184	0.496	0	0	0.172	0	-0.14	-0.04	-0.2	0	0.114	0	-0.1
-0.26	-0.2	-0.3	-0.82	-0.58	-1.01	-1.17	-0.61	-0.48	-0.25	-1.07	-0.48	-0.61	-0.43	0.126	-0.02	-0.01	0.105	-0.39	-0.2	-1.5	-0.34
-0.63	-0.66	-0.42	-0.61	-0.61	-0.61	-0.53	0.037	-0.01	-0.46	-1.16	-0.79	-0.97	-0.58	-0.34	-0.28	-0.37	-0.66	-0.32	-0.17	-1.34	-0.73
0.23	0.245	0.157	0.155	0.226	0.185	0.056	0.282	0.064	0.332	0.84	0.695	0	1.349	0	-0.14	0.00026	0.196	0.228	0.122	0.249	0.22
0	-0.1	-0.19	-0.36	-0.21	-0.01	-0.01	0	-0.23	0	-0.52	0	0	-0.12	0	-0.25	-0.31	-1.43	0.017	0.159	0	-0.09
0.436	0.374	0.074	0.775	0.802	-0.22	-0.1	0.773	0.607	0.404	0.88	-0.47	-0.46	0.226	-0.33	-0.15	-0.02	-0.08	0.14	-0.07	0.911	0.457
0.111	0.14	0.605	-0.28	-0.34	-0.01	0.006	0.244	0.12	0.217	-0.38	-0.1	-0.14	0.1	0.185	0.358	0.517	0.678	0.272	0.332	-0.77	0.277
-0.2	-0.18	-0.07	-0.02	-0.27	-0.22	-0.3	0.023	-0.02	0.133	0.395	-0.28	0	-0.01	0	-0.04	0.062	0.099	-0.25	-0.34	-0.3	-0.02
0.099	0.167	-0.23	-0.16	-0.07	-0.12	0.042	0	0.17	0	0.309	0	0	0.172	0	-0.13	0	0.049	0.116	-0.23	0	-0.04
-0.18	-0.2	0.147	0	-0.11	-0.03	-0.11	0.108	0.05	-0.03	0.257	0.118	0	0.271	0	0	-0.12	0.094	-0.29	-0.66	0.119	0.105
-0.01	0.059	-0.23	0.126	-0.05	-0.28	-0.06	-0.4	-0.17	-0.14	0.371	-0.21	-0.01	0.231	0	-0.31	-0.31	-0.15	-0.13	-0.32	1.002	0.178
-0.07	0	0.018	0.195	0.108	0	0	0	0.004	0.244	0.428	0	0	0.325	0	-0.32	0	0.094	-0.01	-0.28	1.21	0.36
0.182	0.183	-0.03	0.123	0.096	-0.08	0.152	0	-0.17	-1.99	0.128	0	0	0.239	0	-0.31	0	0	0	0.005	0	0.105
0	0.027	0.2	0.524	0.537	0.069	0.053	0	-0.15	0	-0.2	0	0	0.314	0	0	0.098	-0.19	0.105	0	0	0.162
-0.05	0	0.059	-0.19	-0.34	-0.02	-0.03	-0.52	-0.13	-0.07	-0.1	0.019	0	0.267	0	-0.12	-0.21	0.127	-0.25	-0.34	0	0.031
-0.02	0	0.326	0.348	0.274	0.162	0.164	0.707	0.016	0.232	-0.01	-0.12	0	-0.49	0	-0.09	0.242	0.183	0.31	-0.06	-0.48	-0.23
0.009	0.081	0.251	0.07	-0.03	0.045	0.1	-0.16	0.032	0.376	0.441	-0.05	0.042	0.186	0	-0.27	-0.02	0.24	-0.15	-0.29	0.574	-0.01
0.138	0.135	-0.16	0.167	0.115	0.102	0.247	0.216	0.11	0.925	2.902	0.602	0.676	1.059	0	-0.06	-0.02	-0.17	-0.09	-0.03	0.334	0.126
-0.39	-0.4	-0.12	0.059	0.073	-0.36	-0.07	0	-0.01	0.044	0.034	0	0	-0.14	0	0	-0.26	-0.22	0.064	0.09	0.315	-0.22
0.185	0.194	-0.13	-0.06	0.152	0.068	0.054	0.346	0.107	-0.21	-0.42	0.182	0	-0.1	0	0.226	0.186	-0.01	0.011	0.15	0.154	-0.4
0.048	-0.25	0.079	-0.14	-0.11	-0.02	0.138	-0.26	-0.09	-0.3	-0.43	-0.26	-0.15	-0.28	0	0	-0.13	0.002	-0.15	0.02	-1.05	-0.39
0.011	-0.05	-0.18	-0.37	0.109	0	0.032	0	0.126	-0.04	0.108	0	0	0.247	0	0.05	-0.05	-0.04	0.18	0.197	0	-0.29
-0.08	-0.08	-0.02	-0.13	-0.09	-0.07	-0.08	-0.05	0	0.071	0.291	-0.18	0.253	0.023	0	0.159	0.02	0.086	-0.11	-0.1	-0.4	-0.09
0	-0.09	0.033	0	-0.23	0	0.085	0	0.232	0.01	0.369	0	0	-0.06	0	0.229	0.162	-0.02	-0.01	0.319	0	-0.16
-0.18	-0.28	-0.07	-0.22	-0.19	-0.21	-0.11	-0.26	-0.28	0.236	0.264	0.062	0	0.124	0	-0.14	-0.13	-0.11	-0.24	0.05	0.082	-0.06
0.154	0.131	-0.25	0.158	0.255	0.246	0.3	0.357	0.29	-0.02	0.546	0.178	0	0.243	0	0.08	0.045	-0.21	0.136	0.207	0.743	0.334
-0.01	0.095	-0.07	-0.06	0.029	-0.24	0.21	0	0.057	0.342	0.077	0	0	-0.06	0	-0.1	-0.05	-0.12	-0.06	0.246	0.128	-0.14
-0.12	-0.24	-0.22	-0.68	-0.24	-0.17	-0.4	-0.42	-0.11	-0.13	-0.13	0.055	0	-0.2	0	0.044	-0.13	-0.24	0.119	-0.29	-0.29	-0.13
-0.26	-0.24	0.103	-0.26	-0.44	-0.24	-0.17	-0.46	-0.28	-0.14	0.143	-0.19	0.426	0.033	0	-0.05	-0.19	-0.04	-0.22	-0.33	0.415	0.276
-0.01	0.049	0.164	0.014	0.054	0.003	-0.07	-0.31	-0.26	-0.2	-0.28	-0.31	-0.39	-0.06	0	0.023	0.175	0.12	-0.1	-0.17	0	-0.3
0.363	0.375	0.42	0.687	0.731	0.407	0.341	0.376	0.352	0.35	-0.3	-0.26	0	-0.21	0.388	0.404	0.458	0.29	0.349	0.314	-0.42	-0.2
-0.1	0.093	0.087	0.126	0.077	-0.03	-0.04	-0.37	-0.04	-0.1	-0.22	-0.11	-0.06	-0.17	0	-0.03	0.066	0.176	-0.08	-0.36	-0.56	-0.33
-0.04	-0.05	-0.24	-0.22	-0.15	-0.01	0.042	0	0	0	0.036	1.428	0	-0.27	0	0.317	-0.58	0	-0.28	0	1.15	1.166
1.271	0.519	0	1.365	-0.12	0.331	0.04	0	-0.02	-0.56	-0.15	0	0	0.035	0	0.255	0.066	-0.13	0.152	0	-0.01	-0.19
-0.28	-0.2	0.00083	-0.13	-0.14	0.058	-0.08	0.028	-0.06	-0.02	-0.32	-0.09	0.003	-0.5	0	-0.09	-0.19	-0.15	-0.13	-0.28	-0.5	-0.23
-0.12	0.03	0.068	-0.19	-0.19	0	0.03	0	0.428	-0.19	-0.28	0	0	-0.02	0	-0.14	0.111	0.181	-0.03	-0.02	0	-0.06
-0.25	-0.15	-0.03	-0.36	-0.32	-0.08	-0.15	0.019	-0.05	-0.79	-0.29	-0.57	-0.5	-0.21	0	-0.12	-0.21	-0.02	-0.48	-0.34	0.427	-0.14
-0.4	-0.35	-0.34	-0.24	-0.28	-0.31	-0.27	-0.48	0	-0.32	-0.55	-0.67	-0.47	-0.64	0	-0.48	-0.33	-0.58	-0.39	-0.62	-0.51	-0.44
-0.05	0.016	0.045	0.014	0.103	-0.01	0.003	-0.45	-0.31	-0.31	-0.93	-0.39	-0.29	-0.99	0.117	0.45	0.337	-0.04	0.072	-0.17	-0.51	-0.48
-0.61	-0.54	-0.47	-0.56	-0.53	-0.62	-0.53	-1.3	-1.2	-0.62	-0.98	-0.65	-0.54	-0.73	-0.47	-0.31	-0.41	-0.38	-0.78	-0.93	-0.04	-0.39
0.178	0.174	0.133	-0.14	-0.14	0.263	0.183	0.299	0.204	-0.09	0.353	0.329	0.2	0.178	0.1	0.122	0.056	0.114	0.123	-0.07	0.147	-0.05
0.106	0.135	-0.07	-0.43	0.03	0.04	-0.34	-0.1	-0.2	0.022	0.187	0.27	0	0.086	0	-0.04	-0.08	0.118	0.282	0.072	0	0.054
0.01	-0.03	0.132	-0.04	0.02	0	0.019	0.079	0.021	0.436	0.178	-0.2	0.207	0.209	0	0.048	-0.08	0.247	-0.08	0.136	-0.17	0.015
0.037	0.102	0.078	0.057	0.089	0	0.117	0.256	0.099	0.184	0.199	0.203	0	0.208	0	0.166	0.13	0.178	-0.13	-0.05	0	-0.08
0.021	0.026	0	1.325	0	-0.02	0.044	0	-0.29	-1.35	1.232	0	0	0	0	0	-0.45	0	0.018	-0.15	-1.13	-0.49
-0.06	-0.09	-1.66	-0.28	-0.18	-0.22	-0.13	0	-0.22	-0.36	0.662	0	0	0	0	-0.01	-0.08	-1.36	-0.12	0	0.657	0.132
-0.01	0	-0.09	0.074	0.134	0.2	0.432	0.402	0.136	0.252	0.729	0	0	0.333	0	-0.04	-0.19	-0.12	0.164	0.222	0.168	-0.05
0.033	0.016	-0.06	0.074	0.135	0.156	0.167	0.292	0.038	0.047	1.498	0.947	0.725	0.634	0	0.183	0.157	0.649	0.368	0.441	-0.12	0.723
-0.02	0.452	-0.09	-0.11	-0.1	0.106	0.161	-0.38	-0.16	0.265	0.661	0.314	0.304	0.2	0	-0.12	-0.03	0	0.04	0.209	0.486	0.03
0.174	0.216	-0.54	0.191	0.22	0.195	0.173	-0.09	-0.04	-0.33	0.476	-0.08	-0.21	-0.35	0	-0.3	-0.43	-0.39	-0.29	-0.19	0.415	-0.09
0.18	0.559	-0.03	0.294	0.256	0.114	0.278	0.014	0.051	0.443	0.27	-0.1	0	-0.08	0	-0.2	-0.14	-0.18	0.008	0.122	-0.5	-0.11
-0.67	-0.66	-0.75	-0.61	-0.7	-0.53	-0.5	-0.61	-0.65	-0.39	-0.24	-0.15	-0.19	-0.27	-0.35	-0.45	-0.63	-0.6	-0.69	-0.62	0.308	-0.14
0.197	0.268	0	0.225	0.305	0.28	0.352	0.714	0.27	0	-0.65	-0.07	0	0	0	0	0.307	0	0	0.425	-0.92	0
0.038	0.064	0.105	-0.09	-0.09	0.134	0.188	0.095	0.019	0.302	0.038	0.269	0.282	0.302	0	0.281	0.202	0.133	0.01	-0.11	-0.43	0.095
0.286	0.279	0.219	-0.34	-0.47	0.163	0.095	0.916	0.913	0.051	-1.15	-0.6	-0.57	-0.78	-0.02	0.332	0.22	-0.14	0.225	0	-0.78	-0.09
-0.62	-0.47	-0.35	-0.74	-0.83	-0.74	-0.65	-0.92	0.065	-0.35	-1.24	-0.11	0	0.009	0	-0.09	-0.36	-0.36	-0.48	-0.61	-1.29	0
0.065	0.024	0.089	-0.08	-0.09	-0.06	-0.19	0.138	0.088	-0.01	-0.24	-0.01	0.134	0.158	0	-0.06	-0.02	0.309	-0.04	-0.05	-0.1	0.262
0.109	0.193	0.241	0.225	0.264	0.216	0.256	0.163	0.274	0.034	-0.62	-0.28	-0.43	-0.48	0	-0.01	0.092	0.097	0.072	-0.13	-0.92	-0.34
0.091	0.116	0.203	0.093	0.129	0.198	0.106	-0.04	0.12	-0.33	-0.96	-0.25	-0.08	-0.71	0.145	0.311	0.293	0.296	0.205	0.212	-0.87	-0.41
0.558	0.62	0.422	0.644	0.7	0.422	0.421	0.169	0.256	0.246	-0.44	-0.03	-0.14	-0.08	0	0.286	0.459	0.559	0.359	0.307	0.458	0.17
-0.25	-0.16	0.077	-0.18	-0.23	-0.01	-0.06	-0.29	-0.16	-0.17	-0.31	-0.32	-0.02	-0.04	0	-0.35	-0.3	-0.24	-0.34	-0.52	-0.41	-0.22
-0.34	-0.13	-0.31	-0.33	-0.54	-0.19	-0.26	-0.45	0	-0.28	-0.25	-0.38	-0.25	-0.18	0	0	-0.35	-0.49	-0.41	-0.58	0	-0.36
0.333	0.282	0.31	0.312	0.29	0.431	0.371	0.455	0.411	0.055	0.184	0.066	0.327	0.293	-0.05	0.369	0.318	0.271	0.235	0.248	0.34	0.197
-0.07	0.108	0.284	-0.05	0.01	0.00053	-0.04	0.339	0.219	0.204	0.125	-0.1	-0.18	0.046	-0.04	0.199	0.322	0.384	0.245	0.094	0.051	0.095
0.429	-0.03	0.043	-0.23	0	-0.22	-0.29	0	-0.14	-0.47	-0.22	0	0	0.016	0	-0.02	-0.06	-0.25	0.007	-0.37	0	-0.14
