0.272	0.214	0.201	0.052	0.105	-0.05	-0.21	-0.05	-0.1	0.055	-0.08	-0.07	-0.23	-0.01	-0.09	-0.26	-0.42	0.216	0.039
1.505	0.112	-0.05	0	0.03	-0.24	-0.09	0.096	0.026	-0.06	-0.04	-0.11	-0.11	0.077	0.13	0.101	-0.07	0	0.11
-0.24	-0.34	-0.26	-0.32	-0.38	-0.47	0.125	-0.06	-0.29	-0.21	-0.1	-0.29	-0.3	0.291	0.201	0.025	0.063	0.088	0.059
0.166	0.181	-0.1	0	-0.01	-0.04	0.144	0.377	0.063	0.027	0.439	0.159	0.249	0.148	0.391	-0.27	-0.33	0	0.057
-0.4	-0.3	0.106	0.174	-0.02	-0.18	0.357	0.211	-0.48	-0.56	0.055	-0.41	-0.47	0.347	0.35	0.163	0.11	0.044	-0.24
-0.11	-0.11	-0.68	-0.46	-0.48	-0.5	-0.15	-0.14	-0.23	-0.37	-0.32	-0.33	-0.23	-0.03	-0.1	-0.26	-0.2	-0.49	-0.25
0	0.207	0	0.222	0.008	0	-0.03	-1.36	0.113	-0.02	-0.17	0.096	-0.07	0.126	0.135	0.446	0.234	-0.13	-0.15
-0.51	-0.3	-0.36	-0.13	0.191	-0.22	-0.07	-0.06	0.108	0.056	0.24	-0.16	-0.03	0.002	-0.1	-0.15	-0.16	-0.16	-0.08
0.068	-0.16	-0.38	0.041	-0.21	-0.54	0.58	0.428	-0.58	-0.32	0.607	0.035	-0.05	0.249	0.078	0.188	0.245	-0.38	-0.71
0.97	1.04	0.96	1.131	1.199	0.992	1.43	1.697	1.24	1.328	1.909	2.028	1.987	0.222	0.236	0.781	0.743	0.742	0.826
0.066	0.105	0.177	0.027	0.092	1.154	0.023	-0.04	-0.16	0.147	0.096	0.024	-0.03	0.224	0.225	0.414	0.288	0.726	0.859
-0.38	-0.14	0	-0.62	-0.23	-0.19	0.003	0.178	0.287	0.257	-0.09	0.296	0.34	-0.03	-0.1	0.368	0.283	0.103	0.131
1.041	-0.11	0	0	-0.23	-0.51	0	0	1.486	1.01	0	-0.06	-0.25	0	0	0.913	0	0.137	0
-0.15	-0.03	0	-0.54	-0.51	-0.1	-0.14	-0.18	0.019	0.042	-0.28	0.118	0.141	-0.31	-0.47	0.038	0.006	-0.56	-0.44
0.114	0.165	0.732	0.841	1.029	0.485	0.376	0.498	1.126	1.36	0.52	0.83	0.81	0	0.75	0.631	0.581	0.772	0.606
0.978	0.193	0	-0.3	-0.11	0.01	-0.03	0.121	0.343	0.318	-0.09	0.332	0.24	0.037	-0.09	0.339	0.433	-0.35	0.004
0.044	-0.06	0	-0.11	0.035	0.257	-0.07	0.05	0.147	0.228	0.153	0.291	0.153	0.051	0.02	0.218	0.239	0.211	0.043
-0.43	-0.07	0	-0.08	0.075	-0.05	0.051	0.152	0.108	0.029	-0.1	0.326	0.313	-0.09	-0.04	0.264	0.325	0.082	0.312
-0.2	-0.15	-0.36	-0.25	-0.19	-0.05	-0.39	-0.13	0.449	0.667	-0.14	0.593	0.562	-0.57	-0.5	0.205	0.172	-0.04	-0.16
0.479	0.564	0.509	0.801	0.755	0.801	0.275	0.291	0.702	0.96	0.438	0.695	0.777	-0.04	-0.08	0.142	0.143	0.75	0.736
0.153	0.062	0.573	0	0	0	-0.45	-0.23	0.154	0.224	-0.15	0.23	-0.02	-0.3	-0.19	-0.14	0	-0.03	0.023
1.54	0.184	0.097	0	0.424	-0.04	-0.39	-0.38	-0.08	-0.29	-0.42	-0.47	-0.47	-0.05	-0.07	0.333	0.345	0.053	-0.19
0.198	0.062	0	0.252	0.038	-0.15	0.317	-0.36	0.171	0.243	0.222	0.078	0.019	0.19	0.14	0.414	0.434	0.252	-0.01
-0.28	-0.32	-0.77	-0.25	-0.32	-0.45	-0.02	-0.12	-0.43	-0.34	-0.3	-0.25	-0.11	0.234	0.252	0.486	0.537	0.035	-0.09
-0.16	0.001	0	0.002	-0.21	-0.03	-0.03	-0.21	-0.01	-0.06	-0.17	-0.25	-0.17	0.264	0.105	0.12	0.041	0.245	0.326
-0.2	-0.19	-0.73	-0.1	-0.21	-0.28	0	-0.03	0.403	0.443	-0.09	0.288	0.306	0	0.281	0.169	0.115	0.279	0.081
0.491	0.475	0.335	0.34	0.379	0.136	0.236	0.66	0.436	0.486	0.252	0.25	0.249	0.202	0.138	0.198	0.207	0.482	0.375
0.492	0.459	-0.84	-0.53	-0.43	-0.62	0.025	-0.14	0.033	0.038	-0.14	-0.2	-0.15	0.159	0.202	0.107	0.044	0.938	0.428
0.238	0.196	-1.22	-1.15	-1.29	-1.06	-1.32	-1.73	-0.41	-0.21	-1.09	-1.19	-1.13	-0.75	-0.74	-0.16	-0.14	0.339	0.393
0.356	0.511	0.41	0.636	0.634	0.368	0.4	0.339	-0.26	-0.37	0.053	-0.67	-0.27	0.798	0.687	-0.04	-0.11	1.215	1.163
-0.01	0.421	0	-0.16	-0.07	-1.32	-0.14	-1.26	-0.04	-0.09	-0.31	-0.05	-0.13	-1.22	-0.18	0.259	-0.02	-0.2	-0.11
-0.45	0.093	0.113	0	-0.18	-0.8	0.114	-0.02	0.183	0.237	-0.07	0.216	0.093	0	0.224	0.196	-1.64	-0.11	-0.14
0	0	0	0.104	-0.16	0	0.292	0	-0.19	-0.33	-0.33	-0.14	-0.24	0	0.74	0.243	0.585	-0.15	-0.25
-0.26	-0.17	0	-0.18	-0.05	-0.22	-0.28	-0.32	0.234	0.243	-0.16	0.075	0.024	-0.36	-0.14	0.032	0.021	0.016	-0.03
0.022	0.175	0.663	0.142	0.268	0	-0.26	-0.02	0.414	0.484	-0.13	0.38	0.22	2.723	2.01	3.493	3.438	1.518	2.135
0.194	0.335	0.357	0.325	0.563	0.056	-0.34	-0.32	0.351	0.25	-0.54	-0.32	-0.17	0.091	-0.1	0.084	0.066	-0.08	0.035
0	0	0.927	0.112	-0.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.13	-0.19	0	0.044	0.171	-0.05	0.1	-0.03	-0.06	0.035	-0.01	0.042	-0.02	-0.21	-0.04	-0.24	-0.3	0.109	0.102
0.096	0.116	0.168	0.066	-0.05	0.111	0.141	0.007	0.121	0.227	0.147	0.401	0.299	0.072	0.189	-0.22	-0.09	0.073	-0.09
0.861	0.097	0	-0.22	-0.09	0.354	-0.19	-0.09	0.331	0.392	-0.21	0.313	0.399	0.239	0.149	0.084	0.02	0.212	0.404
-0.34	1.902	-1.06	-1.69	-1.52	0.073	-0.3	-0.47	-0.03	0.146	-0.09	-0.04	-0.07	-0.01	0.047	-0.04	-0.07	0.035	0.125
0.948	2.723	0	-0.24	-0.01	1.844	-0.15	-0.2	-0.01	-0.02	-0.2	0.212	0.143	0.087	-0.16	-0.14	-0.1	-0.19	0.202
0.398	0.326	0.39	0.272	0.243	0.401	0.123	0.113	-0.1	0.139	0.196	0.057	-0.07	-0.08	0.003	-0.37	-0.42	0.035	0.003
-0.97	-0.37	0	-0.26	-0.13	-0.2	-0.2	-0.34	0.101	0.29	-0.14	0.057	0.033	-0.2	-0.19	-0.18	-0.06	0.078	0.335
0.291	0.151	0.543	0.466	0.307	1.177	-0.07	-0.09	-0.08	-0.03	0.038	-0.16	-0.06	-0.06	0.048	-0.05	0.027	0.073	-0.13
0.419	0.166	0.00056	0	-0.38	-0.44	0.105	-0.1	0.095	-0.05	0.116	-0.18	-0.11	0.147	0.207	0.283	0.028	0.106	0.209
-0.64	0.035	0.246	0.173	-0.13	-0.4	0.813	0	-0.01	0.534	-0.18	0.098	0.021	0.822	-0.09	0.347	-0.73	-0.22	-0.22
1.662	0.027	0.349	0	-0.03	0	-0.12	0.904	0.15	0.04	1.46	-0.07	0	-0.03	0	0.317	-0.43	-0.06	-0.18
-0.86	-0.74	0	-0.63	-0.73	-0.74	-0.64	-0.4	0.044	0.145	-0.15	0.129	0.081	-0.38	-0.25	0.236	0.17	-0.03	-0.09
-0.57	1.187	0.304	0	0.189	-1.1	-0.19	0.844	0.081	-0.11	-0.17	-0.15	-0.08	1.204	0	-0.3	-0.54	-0.05	-0.21
0.044	0.25	0	0.043	0.008	-0.1	-0.63	0	0.434	0.489	-0.17	0.064	0.02	1.339	0.169	1.197	1.145	0.458	0.213
-0.2	-0.09	-0.07	0.136	0	-0.29	0.598	1.172	1.306	1.034	1.005	0.495	1.023	1.061	1.038	1.956	2.093	0.438	0.537
0.109	0.192	0.563	0.292	0.331	-0.12	0.367	0.769	1.525	1.604	0.227	1.144	0.89	1.237	0.485	2.398	2.53	0.882	0.509
1.894	-0.03	-0.26	0	0	0	0.043	0.312	0.512	0.502	0.52	0.305	0.565	0.551	0.298	0.965	1.172	0.26	0.357
1.583	0.244	0	0.126	-0.33	0	-0.19	-0.17	0.642	0.598	-0.06	0.533	0.261	-0.46	-0.05	0.932	0.854	0.355	0.205
1.488	0.028	-0.5	0	0.196	-0.64	-0.26	1.206	0.042	-0.03	-0.06	0.007	-0.12	-0.21	-0.06	-0.16	-0.47	0	-0.02
-0.71	-0.26	-0.08	-0.17	-0.24	0	-0.27	-0.36	0.028	0.074	-0.03	0.146	-0.02	-0.4	-0.13	0.057	-0.53	-0.06	-0.18
-0.28	-0.11	0	0.11	0.125	0.016	-0.1	0.008	0.033	-0.12	-0.05	-0.16	-0.06	-0.69	0.099	-0.11	0.113	-0.08	0.102
0.448	0.553	0.703	0.694	0.761	0	0.012	0.311	0.6	0.673	0.397	0.473	0.169	0.504	0.169	0.032	0	0.168	0.597
-0.03	-0.04	0.191	-0.22	-0.17	-0.07	-0.3	-0.27	-0.08	-0.26	-0.32	-0.16	-0.08	-0.18	-0.37	0.048	0.098	-0.27	-0.16
0.216	0.15	0.215	0.219	0.265	0.367	-0.16	0.099	-0.18	-0.09	-1.19	-0.17	0.005	-0.28	-0.06	-0.2	-0.17	0.235	0.381
0.091	0.262	0	-0.06	0.183	0.243	0.182	0.603	0.594	0.525	0.565	0.612	0.934	0.234	0.329	0.368	0.37	0.061	0.259
-0.02	0.047	0.268	-0.25	0.125	0.032	0	0	0.108	0.624	-1.75	-0.19	-0.12	-0.55	-0.31	0.266	0.292	0.189	0.262
0.01	-0.01	0	-0.19	-0.04	-0.4	0.146	0.173	0.317	0.289	0.06	0.161	0.289	0.241	0.164	0.454	0.476	0.472	0.534
-0.15	-0.1	-0.24	-0.2	-0.12	-0.27	0	-0.28	0.213	0.463	-0.17	0.464	0.359	-0.29	-0.19	0.39	0.365	0.34	0.272
0	0	0	-0.04	-0.09	0.039	0.042	0	0.138	-0.04	1.03	0.016	0.255	0.292	0	0.109	0.136	0.545	0.77
-0.51	-0.39	-1.26	-0.99	-1.05	-0.15	-0.43	-0.59	-0.24	-0.18	-0.29	-0.27	-0.27	-0.71	-0.4	0.007	0.055	-0.13	-0.27
0.035	0.146	0.462	0.505	0.683	0.134	0.312	0.409	1.01	1.166	0.529	1.022	1.085	0.445	0.507	0.541	0.509	0.522	0.471
-0.09	-0.07	0.033	-0.01	-0.06	0.145	0.18	0.255	0.237	0.324	0.345	0.33	0.295	0.153	0.277	0.091	0.092	0.208	0.201
0	0.062	-0.17	0	0	0.057	0.563	0.598	0.266	0.287	0.172	0.533	0.522	0.413	0.306	0.419	0.514	0.156	0.316
1.383	0.1	0	0.798	-0.1	-0.3	-0.06	-0.12	-0.11	-0.13	-0.06	0.039	-0.05	-0.38	-0.2	0.142	-0.15	-0.22	-0.22
0.859	0.861	0.355	0.09	0.177	0.933	-0.62	-0.77	-1.09	-0.91	-0.6	-0.87	-0.87	-0.31	-0.15	-0.94	-1.26	-0.25	-0.34
0.157	0.084	0.341	0.195	0.131	0.303	0.79	0.926	0.674	0.676	0.591	1.041	1.067	0.365	0.289	0.256	0.22	0.552	0.5
-0.23	-0.18	-0.51	0	-0.55	-0.29	0.083	0.112	0.11	0.069	-0.07	0.392	0.316	0.066	-0.04	-0.11	-0.32	-0.12	-0.07
0.073	-0.05	0.289	0.46	0.099	-0.05	0.464	0.322	0.228	0.08	0.302	0.348	0.272	0.277	0.209	0.121	0.155	0.254	0.424
0.277	0.277	0.293	0	0.358	0.222	0.309	0.34	-0.06	0.057	0.135	0.304	0.251	0.074	0.102	-0.32	-0.42	0.353	0.078
-0.17	-0.32	-0.04	0.068	-0.03	-0.34	0.231	0.178	0.012	0.211	0.254	0.15	0.32	-0.06	-0.11	-0.28	-0.33	-0.06	-0.12
0.079	0.121	0.343	0	0.201	-0.39	-0.33	-0.34	0.497	0.571	-0.1	0.313	0.309	-0.11	-0.33	0.378	0.322	-0.12	-0.17
1.344	0	0	1.007	0.121	-0.25	0	-0.07	-0.12	-0.15	-0.06	-0.18	-0.07	-0.03	-0.07	-0.01	-0.17	-0.03	-0.04
0	0.006	0.469	0.454	-0.19	-0.11	-0.24	-0.13	0.029	-0.06	-0.24	-0.13	-0.14	-0.12	-0.06	0.052	-0.03	0.029	-0.06
-0.47	-0.68	0	0.77	0	-0.62	-0.3	-0.28	-0.22	-0.24	0.042	0.095	0.022	-0.46	-0.52	-0.06	-0.09	-0.26	-0.24
0.243	0.332	0.524	0.303	0.379	0.364	0.082	0.265	0.169	0.208	0.01	0.139	0.165	0.233	-0.49	0.14	0.129	0.217	0.243
0.437	0.402	0.092	0.257	-0.04	0.017	0.034	0.334	-0.21	-0.29	0.106	-0.25	-0.25	-0.19	-0.05	0.086	0.086	0.135	0.009
-0.22	-0.2	-0.05	-0.21	-0.27	-0.12	0.337	0.38	0.483	0.583	0.12	0.981	0.851	-0.21	-0.1	0.374	0.374	0.064	0.006
0.261	0.261	0.298	0.148	0.367	0.235	-0.12	0.05	-0.21	-0.17	-0.03	-0.15	0.004	0.344	0.117	-0.02	0.049	0.012	-0.08
0	-0.12	0	0.166	0.019	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.14	-0.16	0.105	0.517	0.278	0.076	0.313	0.248	-0.45	-0.3	0.349	-0.17	-0.1	0.387	0.236	0.338	0.439	0.224	-0.03
-0.31	-0.3	-0.6	-0.41	-0.3	-0.53	0.012	0.046	0.543	0.678	-0.14	0.439	0.258	-0.19	-0.15	-0.12	-0.12	-0.22	-0.33
0	-0.17	0.665	-0.04	0	0	0.433	-0.06	-0.77	-0.84	0.111	-0.88	-0.66	0.394	0.248	-0.34	-0.19	0.167	0.171
-0.93	-0.64	-0.13	-0.49	-0.29	-0.29	1.102	1.37	2.663	2.568	0.874	2.445	2.31	0.501	-0.64	2.387	2.441	1.921	1.887
-0.33	-0.31	0	-0.18	0	-0.17	0.601	1.115	1.532	1.163	0.916	1.046	1.162	0.746	0.628	1.301	1.066	0.854	1.09
-0.42	-0.23	0.457	-0.08	-0.12	-0.01	0.091	0.125	0.173	0.251	-0.2	0.407	0.253	-0.12	0	0.195	0.037	0.194	-0.08
0.957	0.886	1.447	1.601	1.495	1.038	1.722	1.956	1.951	1.767	1.602	1.076	1.078	1.186	1.161	0.937	0.876	1.291	1.18
0.049	-0.04	0.005	-0.36	-0.41	-0.46	0.051	-0.24	-0.11	-0.19	-0.21	0.009	0.021	0.183	0.309	0.029	-0.11	-0.15	-0.24
-0.25	-0.14	0	-0.08	-0.23	-0.14	0.14	0.029	-0.43	-0.39	-0.01	-0.06	-0.15	0.178	0.003	-0.27	-0.27	0.036	-0.09
0.943	0.864	0	0.421	0.597	0.547	0.374	0.363	-0.09	0.051	0.164	-0.1	-0.11	0.619	0.652	-0.02	-0.05	0.17	0.32
0.211	0.407	0	0.514	0.076	0.488	0.773	0.952	-0.03	-0.16	0.719	0.442	0.366	0.399	0.325	0.31	0.318	-0.52	-0.58
-0.1	-0.01	0	0	-0.36	-0.11	0.056	-0.26	0.002	-0.05	-0.15	0.175	0.152	-0.24	0.065	0.004	-0.17	-0.19	-0.14
0	2.317	0	0.187	0	0	-0.1	0.055	-0.35	-0.4	0.176	-0.09	0.037	-0.23	-0.36	-0.1	0	-0.26	-0.33
1.503	-0.14	0	0	-0.2	0	-0.31	-0.69	0.027	-0.05	-0.29	0.164	-0.02	0.872	-0.2	-0.03	0	-0.2	-0.21
0.181	0.121	0.327	0.112	0.188	-0.25	0.146	0.019	-0.17	-0.12	0.029	-0.54	-0.46	0.688	0.537	0.038	0.002	0.459	0.482
-0.38	-0.23	-0.21	-0.09	-0.3	-0.28	0.155	-0.05	0.088	0.007	0.093	0.142	0.07	0.008	-0.01	0.406	0.442	-0.22	-0.14
-0.14	-0.24	0.274	0.286	0.156	-0.4	0.41	0.357	0.278	0.176	0.1	0.081	0.259	0.483	0.36	-0.02	-0.06	0.157	0.174
0.101	0.336	0.885	0	0.162	-0.27	0.129	-0.26	0.081	-0.02	-0.2	-0.05	-0.14	-1.84	-0.05	0.126	-0.06	-0.11	0.058
0	-0.03	0	0.006	-0.33	-0.16	0.027	-0.06	-0.28	-0.4	-0.01	-0.19	-0.07	-0.02	-0.02	-0.23	-0.03	-0.26	-0.17
-0.17	-0.22	-0.16	-0.27	-0.16	0.0002	-0.16	-0.09	0.073	0.198	-0.18	0.446	0.325	-0.13	-0.82	-0.14	-0.19	0.078	-0.01
-0.06	-0.06	0.235	-0.01	0.019	0.287	0.316	0.389	0.01	0.147	0.359	-0.19	0.027	0.09	0.251	0.066	-0.1	0.293	0.223
-0.34	-0.35	-0.04	0.029	-0.36	0	0.296	0.173	0.19	0.355	0.069	0.29	0.181	0.254	-0.14	0.547	0.599	0.32	0.032
-0.03	-0.16	0.166	0.068	-0.48	-0.02	0.395	-1	-0.39	-0.54	1.453	-0.45	-0.36	0.525	0.805	-0.07	-0.19	-0.14	-0.23
0.305	0.387	0.417	0.241	0.284	0.623	0.114	0.474	1.028	1.075	0.417	1.009	0.933	0.288	-0.17	0.598	0.58	0.384	0.255
0	-0.13	0.694	0.035	0	-0.22	0	0	0	0	0	0	0	0	0	-0.31	0.874	0	0
-0.33	-0.35	0.235	0.583	0.386	0.043	0.096	0.025	-0.23	-0.06	0.022	-0.19	-0.2	0.702	0.62	0.517	0.535	0.536	0.031
0.074	0.048	0.028	-0.15	-0.21	-0.02	-0.5	-0.54	0.054	-0.16	-0.41	-0.32	-0.33	-0.23	-0.18	0.244	0.163	-0.43	-0.55
0.178	0.299	-0.05	0.02	-0.01	0.286	0.142	0.265	0.354	0.605	0.35	0.85	0.759	0.3	0.223	-0.09	-0.14	0.672	0.268
0.22	0.126	-0.04	0.075	0.02	0.078	0.227	0.282	-0.01	0.023	0.516	0.115	0.241	0.647	0.489	-0.36	-0.47	0.231	0.331
-0.1	0.002	0	-0.14	0.216	-0.28	-0.03	-0.24	-0.01	0.106	-0.22	0.026	-0.06	0.118	-0.97	-0.26	-0.24	0.21	0.087
-0.26	-0.31	0.211	-0.17	0	-0.27	-0.88	-0.26	-0.52	-0.73	-0.39	-0.54	-0.4	0.463	-0.15	-0.69	0	-0.22	-0.3
0.209	0.172	0.144	0.024	0	0.15	0.162	0.038	0.303	0.297	0.059	0.298	0.202	-0.95	0.068	0.3	0.241	-0.08	0.148
0.033	0.088	0	0.467	0.347	0.131	0.483	0.456	0.063	-0.25	0.269	-0.38	-0.22	0.651	0.528	0.054	0.242	0.085	0.262
0	0	0	0	0	-0.15	0	0	0.312	0.168	0	0.027	0.117	0	0	0	0.739	-0.06	0
-0.32	-0.37	0.297	-0.2	-0.38	-0.32	-0.23	-0.41	-0.56	-0.51	-0.34	-0.46	-0.23	-0.42	-0.46	-0.21	-0.14	-0.18	-0.36
0	0	0	0	-0.2	1.414	0	0	0	0	0	0	0	0	0	0	0	0	0
1.655	2.071	0	0.324	0	-0.1	0	0.196	-0.53	-0.59	-0.24	-0.35	-0.26	-0.35	-0.23	-0.22	0	-0.09	-0.18
-0.08	-0.24	0	0.323	0.222	0.036	0.151	0.157	-0.27	-0.28	0.19	-0.62	-0.63	0.585	0.607	0.637	0.853	0.206	0.113
0.372	0	0.788	0.704	0.567	0.171	0.49	0.372	-0.4	-0.4	0.241	-0.54	-0.32	0.738	0.533	-0.07	-0.01	0.575	0.721
0.576	0.328	0.227	0.126	0.067	0.077	0.736	0.61	-0.09	-0.07	0.555	0.238	0.174	0.839	0.853	0.703	0.79	0.073	-0.08
0.104	0.079	0.417	-0.25	-0.41	0.191	-0.53	-0.54	-0.54	-0.63	-0.5	-0.58	-0.42	-0.63	-0.79	-0.4	-0.34	-0.41	-0.44
0.192	0.181	-0.13	0.012	-0.11	-0.2	0.215	0.093	-0.1	-0.06	0.322	-0.14	-0.19	0.009	0.087	0	-0.26	0.109	-0.01
0.138	0.137	0	0.125	-0.23	-0.22	-0.04	-0.18	-0.37	-0.46	-0.09	-0.38	-0.29	-0.15	-0.18	-0.55	-0.44	-0.22	-0.29
-0.08	-0.01	0.191	0.435	0.372	-0.01	0.273	0.385	0.021	0.25	0.322	0.118	0.045	0.077	0	-0.79	-0.84	0.048	-0.18
0.041	-0.03	-0.23	0.086	0	-0.23	-0.02	-0.01	-0.59	-0.58	-0.09	-0.48	-0.44	-0.1	-0.07	-0.59	-0.47	-0.23	-0.37
-0.24	-0.16	0.228	-0.17	-0.1	-0.26	-0.2	0	-0.02	-0.02	-0.34	-0.19	-0.15	-0.01	0	-0.13	-0.12	0	-0.24
-0.36	-0.34	-0.31	-0.05	-0.54	0.306	-0.38	-0.31	-0.73	-0.73	-0.47	-0.81	-0.69	-0.2	-0.19	-0.62	-0.68	-0.23	-0.25
-0.65	-0.53	0	0	-0.66	-0.34	0.815	0	-0.49	-0.31	0	-0.29	-0.27	-0.38	0	-0.33	-0.41	-0.27	-0.26
-0.09	-0.08	-0.15	0.001	0	-0.06	-0.14	-0.15	-0.23	-0.22	0	-0.17	-0.08	-0.17	-0.04	-0.29	0	-0.07	-0.16
0.221	0.342	0.104	0.224	0.225	0.221	-0.03	0.337	0.358	0.628	0.263	0.131	0.027	0.689	0.556	0.295	0.304	0.856	0.631
0.186	0.172	-0.04	0.074	0.058	0.542	0.553	0.481	0.244	0.321	0.778	0.539	0.938	0.213	0.273	0.254	0.187	0.744	0.827
0.209	0.358	0.309	0.302	0.144	0.347	-0.2	0	0.263	0.273	-0.96	0.35	0.261	-0.14	-0.05	0.006	0.079	0.097	0.06
-0.08	-0.13	0.028	0.008	0.026	-0.06	-0.21	-0.36	-0.1	0.077	-0.19	-0.36	-0.14	-0.21	-0.05	-0.17	-0.2	0.038	0.07
-0.41	-0.38	-0.83	-0.47	-0.6	-0.58	-0.18	-0.13	-0.28	-0.08	-0.1	0.035	0.015	-0.43	-1.1	-0.22	-0.13	-0.23	-0.3
-0.18	-0.18	-0.14	-0.14	0	0.12	-0.43	-0.48	-0.11	-0.26	-0.15	-0.41	-0.09	-0.7	-0.27	-0.38	-0.41	-0.05	-0.03
0.119	0.185	-0.1	0.021	-0.03	-0.11	0.213	0.129	0.026	-0.07	-0.06	-0.29	-0.23	0.537	0.582	0.075	0.109	0.224	0.268
-0.12	-0.11	0	-0.17	-0.53	-0.45	0.37	0.416	0.276	0.064	0.16	-0.42	-0.03	0.531	0.518	0.023	0.161	0.551	0.571
1.601	0	0	0	0.534	0	0.021	0	-0.08	-0.31	0.214	-0.52	-0.49	0	0.77	0	0.584	0.135	0.467
-0.34	-0.11	0	-0.02	-0.28	-0.44	0.043	-0.26	-0.32	-0.29	0.072	-0.23	-0.19	-0.01	-0.06	-0.2	-0.26	-0.04	-0.12
0.106	0.203	0	0.202	0.327	0.108	0.264	0.363	-0.07	-0.25	0.184	-0.16	-0.16	0.773	0.708	0.301	0.127	0.016	0.031
0	-0.29	0	-0.31	-0.47	-0.42	-0.4	-0.3	-0.2	-0.16	-0.13	-0.4	-0.26	-0.35	-0.32	-0.32	-0.53	-0.05	-0.09
-0.41	0.082	0	0	-0.08	1.515	-0.12	-0.21	0.036	0.004	-0.07	0.024	-0.07	-0.1	0	0.06	-0.51	0.11	-0.08
0	-0.22	0	0.031	-0.35	-0.23	0.099	-0.6	-0.51	-0.7	-0.6	-0.66	-0.63	-0.35	-0.58	-0.32	-0.34	-0.23	-0.25
-0.42	-0.24	-0.39	-0.17	-0.26	-0.28	-0.08	-0.18	-0.33	-0.41	-0.2	-0.33	-0.36	0.112	-0.01	0.043	-0.06	-0.2	-0.27
-0.14	-0.15	0.376	0.098	-0.12	-0.33	0.074	0.205	0.081	0.115	0.32	0.227	0.293	0.205	0.194	0.292	0.283	0.046	-0.03
-0.65	-0.56	-1.92	-1.74	-1.88	-2.25	-1.98	-2.59	-2.46	-2.49	-1.93	-2.47	-2.49	-1.33	-1.28	-2.87	-3.13	-2	-1.64
0.35	0.351	0	0.462	0.033	0.202	-0.46	-0.26	-0.27	-0.24	0.053	-0.21	-0.18	-0.58	-0.59	-0.32	-0.39	0.048	-0.06
-0.77	1.551	0.235	-0.46	-0.23	0.099	-0.43	-0.41	-0.05	-0.17	-0.46	-0.27	-0.08	-0.41	-0.27	0.073	0.116	-0.18	0.042
-1.26	-1.17	-1.9	-1.84	-2.16	-0.93	-1.56	-0.55	-3.58	-2.54	-1.66	-2.78	-2.52	-0.89	0	-3.02	-1.77	-1.36	-1.54
-0.17	-0.02	-0.16	0.012	0.036	0.063	0.081	0.014	-0.19	0.035	-0.08	0.229	0.206	0.159	0.284	-0.23	-0.18	0.316	0.167
0.214	0.224	0.134	0.176	-0.05	-0.04	-0.07	-0.16	-0.05	0.089	0.049	0.128	0.261	-0.06	0.069	-0.08	-0.12	0.038	-0.04
-0.59	-0.56	0.265	0.266	0.19	-0.05	-0.24	-0.25	-0.64	-0.43	-0.21	-0.67	-0.67	0.43	0.431	0.682	0.761	0.325	0.238
-0.1	-0.13	-0.34	-0.05	-0.3	-0.31	0.185	0.05	-0.09	0.052	0.251	0.369	0.331	-0.03	0.082	-0.15	-0.02	-0.41	-0.55
-0.39	-0.22	-0.31	-0.43	-0.33	-0.05	-0.07	-0.07	-0.08	0.056	-0.19	0.27	0.073	-0.25	-0.22	-0.18	-0.18	0.1	-0.03
0.8	0.771	-0.08	0.398	0.403	0.296	-0.03	0.051	0.257	0.285	-0.78	-0.28	-0.26	0.029	0.034	0.064	0.032	0.448	0.453
-0.22	-0.25	-0.56	-0.33	-0.47	-0.17	-0.17	-0.15	0.148	0.248	-0.16	0.29	0.218	-0.19	-0.14	-0.05	-0.04	0.066	-0.08
-0.3	-0.62	0.113	-0.26	-0.41	1.057	-0.37	-0.09	-0.07	-0.05	-0.27	-0.15	-0.06	-0.33	-0.18	-0.16	-0.22	-0.14	-0.21
0.077	0.137	0.486	0.885	0.667	0.3	0.285	0.221	-0.22	-0.03	-0.03	-0.05	-0.19	0.529	0.612	0.104	0.139	0.548	0.313
-0.19	-0.45	0	-0.37	0	-0.2	-0.08	-0.14	-0.22	-0.36	-0.13	-0.42	-0.38	0.033	0.021	0.225	0.159	-0.09	-0.27
0	0.029	0	0.189	-0.22	0	-0.35	0	0.198	0.095	1.229	-0.01	-0.08	1.46	1.14	1.036	0.852	-0.49	-0.05
0	2.601	0	0.092	-0.14	0	-0.5	0.725	-0.34	-0.72	-0.43	-0.35	-0.38	0.46	0.756	0	0	0.708	0
0	0.098	0	-0.64	0.13	0	-0.22	0	0.173	-0.04	1.173	-0.25	-0.19	0	-0.36	-0.11	0.803	-0.43	0.074
-0.09	2.447	0	-0.06	-0.27	-0.86	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2.614	-0.06	-0.08	-0.07	0	-0.47	0	0.967	-0.54	1.417	-0.42	-0.49	-0.37	-0.19	0.892	0	0.676	1.255
0	0	0	0.097	-0.14	0.032	0.796	0	0	0	1.213	0	-0.15	0	0	0	0	0	1.051
0	0.077	0.382	0.3	0.18	0	-0.19	-0.64	0.18	0.061	-0.35	-0.1	0.011	0.072	-0.33	-0.01	1.216	-0.18	-0.04
0	0	0	0.755	0.158	0	0	0	0	0	0	0	0	0	0	0	0	0	0
