0.144	0.093	0.395	-0.16	-0.13	-0.95	0	0.85	-0.13	-0.19	0.128	-0.11	0.017	-0.16	-0.21	-0.32	-0.22	0
-0.08	0.222	-0.49	-0.39	-0.15	-0.07	0.041	-0.3	0.207	-0.21	-0.17	-0.17	-0.27	-0.29	-0.41	-0.2	-0.48	-0.72
0.089	0.127	0.077	-0.15	-0.03	-0.6	-0.18	0.092	-0.07	-0.24	-0.19	0.146	0.119	0.229	0.23	-0.3	-0.08	0.018
0.26	0.357	0.081	-0.85	-0.41	0.011	0.861	0.173	0.321	-0.44	-0.34	-1.21	-1.02	0.206	0.075	-0.16	-0.43	-0.62
0.607	0.615	0.112	0.057	0.143	0.121	0.92	0.971	0.815	0.182	0.211	-0.08	-0.09	0.093	-0.11	0.045	1.687	0.578
0.523	0.381	0.284	0.624	0.634	0.96	0.941	0.823	0.823	0.626	0.871	-0.25	-0.11	-0.16	-0.09	0.512	0.851	0.92
-0.29	-0.98	-1.29	-0.42	-0.73	-2.32	-1.17	-0.11	-2.03	-0.24	-0.19	0.119	0.085	-0.54	-0.3	-0.45	-1.32	0.106
-0.53	-0.85	0.294	-1	-0.51	-1.31	-1.34	-1.29	-1.1	-0.75	-0.45	0.597	0.241	0.119	0.08	0.484	-1.4	-1.67
0.109	0.072	0.426	-0.22	-0.04	-0.48	-0.4	-0.1	-0.16	-0.17	-0.09	0.126	0.221	0.084	0.156	0.221	-0.1	0.045
0	0	0.465	0	0	-0.85	-0.75	0	0	0	0	0.228	0	0	0	0.001	0	0
0	0	0.541	0	0	0.598	0.768	0.144	0.08	0	-0.85	0	0	0	0	0	0	0
-0.45	-0.73	-0.62	-1.26	-0.74	-0.75	-0.78	-1.03	-0.74	-0.18	-0.3	-0.25	-0.1	-0.36	-0.26	-0.46	-0.21	-0.77
0.422	0.282	0	0.191	0.176	-0.58	0.167	0.727	-0.53	0.21	0.293	0.113	0.075	-0.16	-0.09	0.961	-1.58	-0.32
-0.98	-1.37	-0.48	-0.48	-0.49	-0.48	-0.69	-0.42	-0.34	0.576	0.741	-0.53	-0.36	-1.43	-1.28	0.17	-0.33	-0.77
-0.28	-0.37	-0.07	-0.28	-0.18	-0.34	-0.1	0.022	-0.09	-0.03	-0.02	-0.29	-0.25	-0.72	-0.67	-0.36	0.033	0.093
0.06	0.054	0.129	-0.53	0.083	-0.61	-0.78	-0.98	-0.89	-0.21	-0.12	0.095	0.165	-0.3	-0.2	0.186	-0.16	-0.51
0.377	0.617	0.493	-0.43	-0.26	-0.73	-0.68	-0.49	-0.59	-0.28	-0.24	0.41	0.231	-0.19	-0.08	0.257	0.484	0.588
1.172	1.134	1.705	2.434	2.644	2.902	2.735	2.4	2.073	3.311	3.44	0.111	0.096	0.654	0.625	2.319	1.916	1.72
0.434	0.468	0.785	0.398	0.331	1.159	1.224	1.317	1.25	0.217	0.165	0	0.074	0.01	-0.03	-0.02	1.255	1.158
-0.19	-0.2	-0.09	-0.15	-0.07	0.075	0.068	-0.16	-0.15	-0.08	-0.03	0.025	-0.08	0.161	0.251	0.223	-0.46	-0.49
-0.65	-1.07	-1.61	-0.81	-0.66	-0.87	0	-1.19	-1.53	-0.35	-0.31	0	0.038	-0.27	-0.13	-0.59	-0.1	-0.18
-0.59	-0.66	-0.16	1.078	0	0.059	0.546	-0.53	-0.06	0	0	-0.02	0	0.293	0.5	0.174	0	-0.88
0	0	0.226	0	0	0.526	0.111	0.617	0.372	0	0	0	0	0	0	0	0	0
-0.48	-0.04	0.059	-0.22	-0.11	0.091	-0.75	-0.96	-0.89	-0.3	-0.26	-0.2	0	0.03	-0.08	-0.12	0.133	-0.96
0.194	0.207	0.391	0.361	0.171	0.793	0.724	0.633	0.517	-0.03	-0.02	-0.16	-0.09	-0.24	-0.28	-0.16	0.436	0.499
-0.08	0.249	0.179	0.787	0.409	0.764	0.749	0.374	0.487	0.279	0.224	-0.38	-0.37	0.024	-0.04	-0.1	0.591	0.619
0.132	0.299	-0.9	-0.01	-0.08	-0.67	-0.29	-0.49	-0.57	-0.33	-0.22	0.179	0.195	-0.23	-0.13	-0.67	-0.29	-0.2
-0.17	0.069	-0.02	0.315	0.238	0.306	0.304	0.107	0.401	-0.05	-0.09	-0.2	-0.32	0.132	0.014	0.033	-0.04	0.208
0.345	0.492	-0.4	-0.19	0.037	-0.11	-0.11	0.127	0.106	0.458	0.458	-0.14	-0.24	-0.13	-0.14	0.012	0.858	0.878
-0.72	-0.53	-0.22	-0.51	-0.19	-0.72	-0.63	-1.04	-0.94	-0.32	-0.44	-0.23	-0.3	-0.24	-0.41	-0.02	-1.14	-1.33
0.337	0.423	0.36	0.221	0.545	1.284	1.334	1.017	0.923	0.857	0.594	0.378	0.281	0.225	0.101	0.759	0.586	0.656
0.839	0.52	0.922	0.964	1.327	0.401	0.295	0.005	-0.04	0.71	0.76	0.556	0.532	0.977	1.02	1.527	0.918	0.576
-0.02	-0.21	-0.82	-0.58	-0.61	-1.02	-1.02	-1.44	-1.17	-0.25	-0.32	0.031	-0.05	-0.52	-0.4	-0.28	-0.09	-0.02
-0.29	-0.67	0.696	-0.05	-0.06	0.24	0.308	-0.2	-0.17	-0.07	0.126	0.104	-0.03	0.242	0.232	0.633	-0.42	-0.75
-0.35	-0.79	-0.93	-1	-0.76	-1.97	-1.67	-1.26	-1.45	-0.78	-0.49	0.383	0.31	0.243	0.23	-0.25	-0.02	-0.06
-0.9	-1.22	0.324	-1.97	-1.2	-1.21	-1.44	-1.84	-1.65	-1.41	-1.03	0.366	0.102	0.142	0.076	-0.14	-1.26	-1.83
0.664	0.919	1.499	0.468	0.565	0.501	0.597	1.239	1.18	0.499	0.365	0.757	0.446	0.879	0.957	1.423	0.66	0.604
-0.54	-1.02	-0.4	-0.84	-0.48	-0.33	-0.68	-0.96	-0.6	-0.26	-0.16	-0.14	-0.26	0.224	0.201	-0.1	0.104	-0.82
-0.21	-0.36	-0.3	-0.23	-0.2	1.005	0.984	0.709	0.861	0.595	0.457	-0.02	-0.1	0.072	0.165	0.178	0.188	0.059
-0.09	-0.16	1.175	1.466	0.987	2.006	1.979	1.827	1.918	1.754	1.882	0.333	0.098	1.806	1.658	1.335	0.769	0.583
1.599	1.77	1.037	1.774	2.074	1.541	1.569	1.949	1.846	2.61	2.319	0.818	0.265	1.674	1.697	1.622	2.076	2.076
-0.93	-0.9	-0.13	0.374	-0.44	-0.81	-0.88	0.386	-0.72	-0.26	-0.23	-0.31	-0.3	-0.34	0.36	-0.26	0	0.102
0.041	0.163	-0.1	-0.02	-0.11	-0.01	0.038	0.077	-0.06	0.149	0.066	-0.08	-0.07	0.067	0.006	-0.02	0.445	0.453
-0.38	-0.35	0.259	0.365	0.496	-0.05	-0.11	-0.23	-0.16	0.197	0.113	0.037	-0.23	-0.11	-0.17	0.312	-0.46	-0.64
-0.17	-0.27	-0.71	-0.4	-0.21	-0.87	-0.81	-0.75	-0.73	-0.13	-0.21	0	-0.1	-0.51	-0.51	-0.52	-0.25	-0.4
-0.13	0.066	0.46	-0.03	0	0.318	0.789	0.122	0.137	0.235	0.208	0.202	-0.01	0.065	-0.05	0.429	-0.11	-0.14
0.442	0.549	0.11	0.571	0.513	-0.17	-0.2	0.142	0.214	0.483	0.594	0.192	0.11	0.546	0.428	0.102	0.571	0.387
-0.26	-0.11	0.224	-0.03	0	-0.8	-0.74	-0.34	-0.23	0.277	0.248	-0.1	-0.09	0.163	0.028	0.21	-0.28	-0.35
-0.48	-0.51	-0.24	-0.69	-0.24	-0.67	-0.9	-1.24	-1.23	0.074	-0.35	0.072	-0.01	-0.26	-0.15	-0.17	0.137	0.036
-0.5	-0.3	-0.63	-0.07	-0.02	-1.09	-0.39	-0.42	-0.59	-0.4	-0.29	-0.42	-0.5	-0.2	-0.32	-0.49	-0.68	-0.68
0.081	0.164	-0.28	0.096	-0.07	0	0.262	-0.22	-0.12	-0.11	-0.25	0.019	-0.07	-0.2	0.05	-0.32	0.167	0.937
-0.99	-0.37	-0.64	-0.59	-0.46	0.219	0.205	-0.01	0.052	-0.14	-0.05	-0.41	-0.33	-0.38	-0.49	0.09	-0.62	-0.65
0	0	0	0	0	1.001	0.65	0.798	-1.28	0	0	0	0	0	0	0	0	0
-0.18	0.242	-0.29	0.157	0.181	0.286	0.172	0.091	0.36	0.11	0.082	-0.11	-0.09	-0.23	-0.31	-0.05	-0.68	-0.81
-0.03	0.201	-0.19	-0.01	-0.06	0.354	0.415	0.393	0.264	0.445	0.371	0.191	-0.06	0.205	0.228	0.387	0.337	0.475
0	0	0.419	0	0	0.457	0.432	0	0.279	0	0	0	0	0	0	0	0	0
0	0.343	0.337	-1.52	0	0.517	0.849	-0.04	0.26	0	0	0	0	0	0	0	0	0
0.237	0.097	0.557	0.343	0.307	0.962	0.649	0.352	0.603	0.124	0.319	-0.16	-0.01	0.78	0.645	0.213	0.335	0.249
-0.6	-1.43	-1.55	-0.77	-0.39	-0.67	-0.28	-1.62	-1.78	-0.4	-0.53	-0.13	0.056	-0.18	-0.01	-0.41	0.337	-0.03
-1.17	-2	-1.76	-2.04	-1.2	-2.49	-2.98	-2.5	-1.88	-1.08	-0.9	-0.49	-0.35	-0.48	-0.47	-1.13	-2.05	-2.25
-0.27	0.425	-0.48	-0.51	-0.32	-0.54	-0.59	0.595	-0.6	-0.1	-0.23	-0.01	-0.01	-0.01	0.039	0.069	-0.37	0
-0.27	-0.39	0.449	-0.49	-0.34	0.615	0.431	0.024	0.355	0.012	-0.08	-0.34	-0.16	-0.28	-0.26	-0.08	-0.79	-0.41
-0.04	0	-0.78	-0.21	-0.16	0	0	0	-1.05	-0.11	-0.25	1.573	-1.31	0.688	0.846	-0.41	0	0
-1.01	-1.85	-0.63	-0.2	-1.07	-0.97	-0.3	-2.09	-1.37	-0.62	-0.85	-0.22	-0.12	0.151	0.081	-0.14	-2.62	-2.42
-0.66	-0.67	-1.14	-0.47	-0.34	-1.65	-1.35	-0.91	-0.95	-0.44	-0.55	-0.65	-0.67	-0.69	-0.62	-0.98	-0.74	-0.61
-0.52	-0.1	0.318	-0.38	1.068	0	0	0.027	0.404	0.097	0.107	0.271	-0.12	-0.05	1.273	0.543	0.674	-0.13
0.206	0.188	-0.01	-0.18	-0.27	0.571	0.633	0.612	0.543	-0.1	0	0.043	0.021	0.359	0.383	0.005	0.211	0.007
0.232	0.272	0.978	-0.34	-0.22	-0.16	1.146	2.068	2.278	-1.09	-0.88	-0.05	1.283	2.041	2.066	1.092	0	0.441
0.1	-0.24	0	-1.15	-0.89	0	0	-0.02	0.161	-1.09	-0.81	-0.19	-0.11	0.096	0.178	-0.08	0.793	0
0	0	0	1.32	0	-0.05	0.453	-0.05	0.49	0	0	0	0	-0.9	-0.33	2.137	0	0
-1.45	-1.79	-2.1	-3.03	-2.21	-3.42	-3.4	-3.15	-3.34	-1.74	-1.62	-0.26	-0.38	-1.32	-1.3	-1.49	-2.73	-2.67
-0.17	0.049	-0.12	-0.22	-0.05	-0.44	-0.13	0.117	-0.01	-0.14	-0.13	-0.33	-0.32	0.006	-0.14	-0.59	-0.26	0.111
-0.35	-0.26	-0.2	-0.39	-0.12	-0.15	-0.18	-0.34	-0.3	0.071	0.008	0.165	0.066	-0.1	-0.08	0.81	-0.63	-0.61
-1.04	0.324	-0.04	-0.18	-0.09	0.322	0.67	0.159	0.43	0.066	-0.16	-0.3	-0.18	-0.44	-0.56	-0.22	-0.3	-0.26
0.365	0.324	0.059	0.251	0.09	0.483	0.382	0.509	0.533	-0.01	0	0.004	0.058	0.071	-0.09	-0.14	0.377	0
0.046	-0.01	-0.43	-0.32	-0.07	0.218	-0.44	-0.85	-0.32	-0.1	-0.08	0.01	-0.05	0.432	0.33	0.205	-0.25	-0.31
-0.16	-0.57	0	-0.16	-0.16	0.042	0.245	0.208	0.105	-0.15	-0.07	-0.29	-0.28	-0.2	-0.22	-0.36	-0.9	0.333
-0.17	-0.31	-0.59	-0.15	0.051	-0.31	-0.62	-0.93	-0.9	-0.15	-0.16	-0.07	-0.15	-0.08	-0.12	0.397	-0.47	-0.71
0.432	0.615	0.372	0.377	0.652	1.068	1.229	2.122	1.872	1.15	1.022	-0.02	-0.11	-0.08	0.00032	1.074	1.241	1.269
-0.14	-0.6	0.405	-0.48	-0.16	-0.11	-0.25	-0.07	0.019	0.088	0.112	0.034	-0.08	0.075	0.117	0.246	0.195	-0.37
0.223	0.329	0.66	0.306	0.333	1.06	1.134	0.832	0.725	0.303	0.227	0.227	0.162	-0.06	-0.01	0.578	0.242	0.794
-0.2	-0.5	0.088	-0.5	-0.29	-0.05	-0.25	-0.61	-0.45	-0.02	0.021	-0.07	-0.06	-0.08	-0.04	0.259	-0.29	-0.51
-0.3	-0.21	0.134	0.052	0.051	0.425	-0.27	-0.1	0.223	0.245	0.096	0.153	0.03	-0.3	-0.28	0.075	-0.21	0.337
0	0.245	0	0	-0.4	0	0	0.048	0.556	0.368	0	0.784	1.056	0.831	0.257	-0.34	0	0
0.308	0.595	0.068	0.105	0.303	-0.03	-0.11	-0.11	0.254	0.109	0.034	0.405	0.296	0.52	0.692	0.253	0.71	0.659
0	0.16	0	-0.01	-0.06	0	0	0	0.158	-0.07	0	-0.52	-0.32	-0.5	-0.24	-0.18	0.6	0
0.415	0.627	-0.32	-0.34	0.097	-0.43	-0.41	-0.48	-0.52	0.279	0.244	-0.09	-0.03	-0.03	0.056	-0.05	0.397	0.441
0.249	0.543	2.029	0.566	0.269	0.667	1.194	1.421	1.075	0.145	0.141	0.114	-0.53	-0.79	-0.91	1.115	-0.33	0.258
0.005	0.076	0.114	-0.45	-0.39	0.056	0.022	0.199	0.23	-0.16	-0.17	0.316	0.132	0.447	0.683	0.179	0.023	0.106
-0.02	-0.07	0.128	0.006	0.009	0.445	0.243	-0.02	0.021	0.157	0.192	-0.1	-0.15	0.035	-0.05	0.285	0.534	0.585
0.166	0.155	-0.85	0.074	0.007	0	0	0.333	0.321	-0.07	0.078	-0.07	-0.12	-0.13	0.09	-0.23	-0.57	-0.85
0.09	0.389	0.286	0.376	0.038	1.554	1.446	1.211	1.308	0.55	0.42	-0.15	-0.02	0.13	0.22	-0.24	-0.35	-0.42
0.1	0.213	-0.23	0.106	0.244	-0.75	-0.83	-0.04	-0.04	-0.03	-0.06	-0.02	0.052	-0.03	0.121	0.429	-0.78	-0.82
0.121	0.289	0.449	0.083	0.137	0.769	0.639	0.601	0.652	0.672	0.774	0.399	0.453	0.586	0.717	0.417	0.698	0.565
-0.4	-0.16	-0.44	-0.05	0.175	-1.2	-1.29	-0.81	-0.82	0.325	0.442	0.297	0.362	-1.82	-1.94	-0.96	-2.47	-2.61
0.153	0.208	0.462	-0.5	-0.33	-1.34	-1.53	-1.07	-1.07	0.77	0.841	0.4	0.353	-1.5	-1.96	-0.07	-1.05	-1.46
-0.04	-0.13	-0.03	-0.27	-0.25	-1.09	0.427	-1.12	-0.53	-0.18	-0.22	-0.08	0.00027	-0.85	-0.57	-0.69	-0.61	-0.76
0.05	0.289	0.254	0.154	-0.11	0.852	0.594	0.728	0.768	0.306	0.326	-0.87	-0.1	-0.01	-0.03	-0.04	0.323	0.184
0.214	0.347	0.418	0.198	0.196	0.21	0.149	0.455	0.433	0.232	0.202	0.224	0.216	0.558	0.673	0.406	-0.16	-0.12
-0.93	-0.24	-2.25	-1.43	-0.32	-1.49	-1.75	-1.64	-1.7	-0.22	-0.4	0	-0.47	-0.44	-0.67	-0.68	0.168	-0.94
0.069	-0.15	-0.87	-0.28	-0.23	-0.91	-0.96	-0.7	-0.31	-0.16	-0.21	-0.13	-0.15	-0.6	-0.52	-0.5	-1.06	-1.03
-0.98	-0.01	-0.58	-1.09	-0.2	-0.81	-1.2	-2.18	-1.99	-0.2	-0.32	0.794	-0.47	-0.05	-1.6	-0.49	-0.19	-1.02
-0.05	-0.67	-0.19	-0.14	-0.05	0.872	-0.42	-0.06	-0.74	-0.01	-0.08	-0.16	-0.14	-0.35	-0.19	-0.02	0	-0.97
-0.87	-0.57	-1.88	-0.83	-0.25	-0.99	-1.08	-0.14	-0.31	-0.13	-0.25	0	-0.08	0.707	-1.02	-0.45	0	-0.56
0.287	-0.02	0.553	-0.01	0.213	-0.15	-0.03	0.125	-0.1	0.044	-0.02	0.294	0.357	0.493	0.537	0.126	-0.29	-0.5
1.88	2.199	1.261	0.88	0.258	2.612	2.624	2.277	2.196	0.495	0.651	-1.21	0.195	2.91	3.032	0.353	-0.75	1.76
2.823	3.238	2.209	1.321	1.452	2.572	2.99	3.183	3.008	1.885	1.451	0.59	0.692	3.164	2.971	1.787	2.485	2.534
0.212	0.248	0.243	0.393	0.325	0.527	0.574	-0.07	-0.04	0.251	0.392	-0.04	-0.04	-0.16	-0.18	0.05	-0.17	0.096
0.56	0.254	0	0.105	0.094	1.306	1.086	0.641	0.791	0.061	0.026	-0.41	-0.34	0.796	0.412	-0.07	0.448	0.064
-0.4	-0.49	0.379	-0.4	-0.15	0.651	0.555	0.016	-0.03	0.247	0.614	0.4	0.232	0.987	1.212	1.04	-0.44	-0.6
-0.44	-0.88	-1.17	-0.71	-0.27	-1.4	-2.39	-1.42	-2	-0.51	-0.45	-0.21	-0.19	-1.47	-1.3	-0.64	-1.73	-1.44
1.247	1.226	0.784	0.326	0.663	1.082	0.923	1.194	1.179	1.52	1.547	0.582	0.472	0.703	0.735	0.994	1.279	1.071
-0.29	-1.03	-0.79	-0.44	-0.26	-0.74	-1.72	-1.44	-2.07	-0.44	-0.4	0.172	0.209	-0.34	-0.44	-0.75	-1.73	-0.18
0.456	0.447	1.128	1.508	0.488	1.647	1.616	1.321	1.218	0.485	0.68	0.242	0.165	0.435	0.637	0.647	0.699	1.027
1.201	1.34	0.83	0.977	1.163	0.404	0.272	0.755	0.776	0.607	0.705	0.552	0.623	0.577	0.732	1.134	0.409	0.497
-0.33	-0.07	-0.64	-0.9	-0.64	-0.42	-0.51	-0.39	-0.41	-0.15	-0.14	-0.09	-0.15	-0.12	-0.23	-0.13	-0.24	-0.28
-0.05	-0.14	0.314	0.126	-0.03	-0.05	-0.12	0.449	0.358	0.104	0.053	-0.1	-0.05	-0.65	-0.65	0	-0.21	-0.23
-0.1	0.022	0.116	-0.59	-0.17	-0.6	-0.66	-0.4	-0.41	-0.12	-0.11	-0.16	-0.97	-0.09	-0.37	-0.03	-0.02	-0.43
-0.08	-0.46	0.32	0.018	-0.12	-1.24	-1.02	-0.82	-0.04	-0.15	-0.06	-0.3	-0.37	-0.89	-0.8	0.352	-1	-1.15
-1.34	-1.51	-3.38	-0.99	-1.28	-2.62	-2.81	-3.39	-3.49	-0.55	-1.62	-1.11	-0.99	-1.54	-3.1	-1.34	-1.85	-2.16
-0.36	-0.43	-0.24	-0.33	-0.16	-0.38	-0.31	-0.18	-1.19	-0.11	0.03	-0.5	-0.72	-0.96	-0.65	-0.42	-1.57	-0.22
-1.75	-0.34	-0.25	-1.39	-0.41	-1.11	-1.08	-0.41	-0.56	-0.25	0.165	-0.45	-0.32	-0.5	-2.04	0.096	-0.45	-0.98
-0.34	-0.4	-0.25	-0.93	-0.43	-1.75	-1.86	-1.09	-1.04	-0.44	-0.45	0.398	0.306	-0.58	-0.5	-0.08	-1.34	-1.27
0.103	0.082	-0.36	0.348	0.292	-0.7	-0.65	-0.23	-0.36	0.227	0.182	-0.09	-0.09	0.669	0.638	-0.35	-0.38	-0.44
0.361	0.369	0.502	0.882	0.155	1.066	0.818	1.015	1.035	0.062	0.254	0.104	0.034	0.237	0.39	0.431	0.695	0.814
0.025	0.049	-0.76	-0.02	0.14	0.65	-0.44	-0.7	-0.45	0.126	0.033	-0.28	-0.86	0.327	0.241	-0.19	0.005	0
0.132	-0.08	-0.05	0.045	0.114	-0.41	-0.16	-0.41	-0.3	-0.04	-0.06	-0.09	-0.02	0.02	0.038	0.237	-0.65	0.112
-0.04	0.136	-0.21	-0.22	-0.05	-0.18	-0.68	0.806	-0.78	0.128	0	-0.2	-0.16	-0.29	-0.17	-0.15	0.754	0
0.104	-0.02	1.346	-0.02	0.085	-0.33	-0.04	0.315	-0.09	-0.15	-0.11	0.251	0.323	0.128	0.124	0.021	-0.85	-0.34
1.194	1.358	0.98	1.568	1.52	1.383	1.272	1.108	1.026	1.377	1.432	0.666	0.385	1.057	1.159	1.263	1.013	0.934
-0.13	-0.33	-0.37	-0.49	-0.23	-0.12	-0.16	-0.02	-0.28	-0.07	-0.2	0.118	0.137	-0.1	-0.01	-0.27	-1.02	-0.78
0.251	0.239	0.662	1.075	0.418	1.476	1.445	0.622	0.688	0.456	0.713	0.338	0.165	0.356	-0.03	0.661	0.675	0.644
-0.9	-1.04	-0.68	-0.18	0.258	-3.02	-3	-2.03	-2.17	-0.31	-0.37	-0.68	-0.82	-1.46	-1.21	-0.62	-1.5	-1.74
-1.21	-1.56	-1.31	-1.5	-0.92	-1.68	-1.86	-1.81	-1.75	-0.07	0.069	-0.26	-0.31	-1.04	-1.06	-0.85	-0.89	-1.24
-0.39	-0.29	-0.66	-0.19	0.628	-1.25	-1.65	-1.38	-1.49	0.058	-0.02	-0.1	-0.19	-0.35	-0.14	0.531	-0.81	-0.7
-0.24	-0.42	-0.49	-0.22	0.491	-1.45	-1.54	-1.4	-1.38	0.217	0.237	-0.2	-0.21	-0.15	-0.04	0.263	-0.12	-0.46
-0.1	0.038	-0.05	0.107	0.17	-0.24	-0.19	-0.11	-0.07	0.078	0.077	0.053	-0.02	-0.34	-0.11	0.238	0.054	0.232
-0.72	-0.69	-0.98	-0.26	-0.03	-0.59	-1	-1.38	-1.18	0.055	0.095	0.012	-0.16	-0.75	-0.68	-0.18	-0.72	-0.81
-0.66	-0.52	-0.67	-0.95	-0.61	-2.33	-2.31	-1.08	-1.1	-0.43	-0.63	-0.08	-0.04	-0.94	-0.69	-0.77	-2.08	-2.01
0.414	0.514	0.071	-0.04	0.012	0.451	0.365	0.196	0.173	0.54	0.391	0.293	0.17	0.861	0.777	0.469	0.75	0.669
0.347	0	0.283	0.133	0.172	-0.63	0.217	0.272	0.147	0.211	0.192	-0.02	0.148	0	0	-0.14	0.402	0.256
0.172	0.321	-0.54	-0.4	-0.05	0	0.769	-0.75	-0.62	0.051	0.07	0.018	0	0.854	0.516	-0.23	0	0.894
-0.04	0.113	0.45	0.373	0.321	0.728	0.842	0.452	0.598	0.051	0.272	-0.19	-0.12	-0.2	-0.1	0.253	-0.12	-0.07
0.132	0.216	-0.59	-0.35	-0.07	-0.29	-0.25	-0.39	-0.54	-0.02	-0.04	-0.01	0.004	0.824	0.356	-0.2	-0.06	-0.62
-0.22	0	-0.04	0	0.088	-0.11	-0.16	0.056	0.059	-0.06	-0.07	-0.2	-0.05	-0.2	-0.17	-0.3	-0.81	-0.82
-0.38	-0.04	-0.7	-1.37	-0.44	-0.64	-0.72	-0.79	-0.9	-0.24	-0.33	-0.04	-0.06	-0.26	-0.44	-0.5	-0.84	-0.03
-0.57	-0.48	-1.3	-1.7	-1.21	-0.92	-1.12	-1.35	-1.41	-0.62	-0.67	-0.34	-0.29	-0.25	-0.16	-0.16	-1.08	-1.1
-0.18	-0.01	0.196	-0.2	-0.19	-0.72	-0.77	-0.38	-0.46	-0.09	-0.25	-0.04	-0.02	0.247	0.213	-0.34	-0.07	-0.24
0.334	0.392	-0.68	0.408	0.654	0.47	0.405	-0.3	-0.36	0.152	0.258	0.058	0.104	-1.05	-0.94	-0.75	0.089	-0.02
0.175	0.249	-0.71	-0.03	-0.04	-0.18	-0.32	-0.44	-0.76	0.273	0.04	-0.28	-0.25	0.0009	-0.05	-0.34	0	0.567
-0.13	-0.71	0.381	-0.06	-0.18	0.869	-0.49	0.228	-0.46	-0.41	-0.32	0.075	0.278	0.633	0.703	0.158	-0.28	-0.27
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.72	-0.82	-0.88	-0.61	-0.97	-2.27	-2.86	-1.12	-2.09	-0.8	-1.1	0.096	0.171	-0.37	-0.34	-0.16	-2.29	-1.94
-0.35	-0.39	-1.3	-0.28	-0.12	-0.76	-0.46	-1.84	-1.66	0.181	-0.24	-0.34	-0.19	-0.43	-0.41	-0.44	0.588	0
-0.24	-0.34	-0.76	-0.35	-0.46	-1.26	-1.4	-0.44	-0.97	-0.24	-0.33	-0.02	0.125	0.126	0.022	-0.09	-1.03	-0.75
-0.02	0	0.31	-0.2	-0.07	-0.48	-0.49	-0.69	-0.48	0.289	0.034	0.453	0.216	0.657	0.812	-0.15	0.759	0.975
0.173	0.074	0.707	-0.05	-0.11	0.616	0.834	0.631	0.51	0.034	0.068	0.231	0.238	0.664	0.673	0.443	0.249	0.303
-0.13	-0.23	-0.35	-0.43	-0.16	-0.28	-0.21	-0.9	-0.86	-0.05	-0.02	0.041	0.042	0.106	0.009	-0.03	0.06	-0.09
2.236	2.367	1.387	1.309	2.046	0.788	0.802	2.011	2.011	2.578	2.581	0.742	0.786	2.03	1.961	2.225	1.975	1.982
0.526	0.431	0.442	0.406	0.204	1.449	1.435	1.544	1.596	1.426	1.504	0.272	0.175	1.689	1.745	0.453	0.663	1.169
-1.04	-1.24	-0.22	-1.08	-0.97	-1.04	-1.23	-0.6	-0.72	-0.68	-0.75	0.144	0.124	0.405	0.496	0.226	-1.59	-1.46
-0.38	-0.39	0.424	-0.56	-0.19	-0.2	-0.13	-0.21	-0.15	-0.12	-0.1	0.07	0.142	0.499	0.688	-0.14	0.836	0.868
-0.08	-0.2	-0.02	-0.1	-0.08	-0.02	-0.05	0.288	0.178	-0.08	0.089	-0.02	0.035	0.054	0.173	0.256	-0.49	-0.49
-0.01	0.055	0	-0.14	1.311	0	0	0	0	0	0	0	-0.13	0	0	0	0	0
0.332	0.201	-0.11	0.127	0.234	-0.13	-0.14	0.426	0.166	-0.39	0.097	-0.05	-0.03	0.078	0.171	0.053	0.043	0.066
0.117	0.306	-1.86	0.215	0.029	1.526	0.879	-0.39	0.029	0.08	-0.04	0.905	-0.08	0.207	0.249	-0.3	-0.18	-0.49
-0.5	-0.68	-0.82	-0.75	-0.73	-1.19	-1.4	-0.74	-0.88	-0.69	-0.54	0.03	0.01	-0.52	-0.41	-0.27	-1.69	-1.66
-0.09	0.086	-1.22	-0.77	-0.12	-0.94	-1.04	-1.1	-1.22	-0.02	-0.17	-0.21	-0.2	0.28	0.226	-0.14	-0.16	-0.62
-0.4	-0.24	-0.41	-0.46	-0.17	-1.28	-1.33	-0.94	-0.84	-0.26	-0.31	-0.24	-0.1	-0.43	-0.39	-0.26	-1.11	-1.06
-0.41	-0.15	-0.06	-0.76	-0.32	-0.47	-0.69	-0.51	-0.44	-0.31	-0.42	-0.12	-0.06	0.041	-0.16	0.068	-0.3	-0.69
-0.52	-0.66	-0.39	-0.7	-0.63	-1.19	-1.2	-0.92	-0.74	-0.19	-0.65	-0.16	-0.09	-0.48	-0.45	-0.19	-1.64	-1.6
-0.18	0.145	0.133	0.067	-0.1	0.035	-0.08	-0.21	-0.17	-0.05	-0.07	-0.18	-0.22	0.03	-0.19	0.289	0.097	0.096
0	-0.2	-0.65	-0.21	-0.16	-0.74	-0.68	-0.88	-0.52	-0.15	-0.2	-0.09	-0.09	-0.26	-0.22	-0.3	-0.86	-0.86
-0.45	0.097	0.492	-0.59	-0.08	0	0	-0.37	-0.89	-0.17	-0.17	0.988	-0.29	-0.39	-0.17	-0.26	0	-0.32
-0.14	-0.21	0	0.128	0.17	-0.86	-0.52	-0.22	-0.37	-0.36	-0.27	-0.15	-0.1	-0.1	-0.1	0.65	-0.7	-0.82
-0.3	-0.39	-0.92	-1	-0.34	-1.66	-1.83	-1.32	-1.12	-0.38	-0.44	-0.28	-0.12	-0.41	-0.48	-0.47	0.44	0.562
